season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_percentile
2025-26,2026-03-24,22500244,2025-11-17T19:30:00-05:00,3,Final,NYK,MIA,NYK @ MIA,209,209,0,0,0,209,0.1247241564732236,0.2140020051780583,0.5828177000932683,-0.5398808343376645,0.5828177000932682,0.1786758512534857,ok,32.5626204238921
2025-26,2026-03-24,22500245,2025-11-17T19:30:00-05:00,3,Final,CHA,TOR,CHA @ TOR,204,204,0,0,0,204,0.1499720982535115,0.1944595188046161,0.7712252872753249,-0.259774746706606,0.771225287275325,0.5055188873518628,ok,56.358381502890175
2025-26,2026-03-24,22500246,2025-11-17T20:00:00-05:00,3,Final,DAL,MIN,DAL @ MIN,214,214,124,0,124,90,0.1456192079236275,0.2694746143331999,0.5403819142072224,-0.6154791408743071,0.5403819142072224,0.2449792537148046,ok,28.034682080924856
2025-26,2026-03-24,22500247,2025-11-17T20:00:00-05:00,3,Final,OKC,NOP,OKC @ NOP,199,199,168,1,168,31,0.3064668740827447,0.3900152006774565,0.7857818709383934,-0.2410760429582307,0.7857818709383935,0.7098543435271967,ok,57.996146435452786
2025-26,2026-03-24,22500248,2025-11-17T21:00:00-05:00,3,Final,CHI,DEN,CHI @ DEN,207,207,8,2,10,197,0.1617673697943479,0.1697738192899279,0.9528404937282636,-0.048307762129332,0.9528404937282632,0.903117453734226,ok,74.95183044315993
2025-26,2026-03-24,22500249,2025-11-18T19:00:00-05:00,3,Final,GSW,ORL,GSW @ ORL,205,205,1,0,1,204,0.1720067101787725,0.272539921350019,0.6311248250411977,-0.4602516150204492,0.6311248250411977,0.1622406489975343,ok,39.30635838150289
2025-26,2026-03-24,22500250,2025-11-18T19:30:00-05:00,3,Final,BOS,BKN,BOS @ BKN,190,190,1,1,1,189,0.2456186795141751,0.2765398981208002,0.8881853258182738,-0.1185748575190299,0.8881853258182738,0.6930024931714165,ok,69.94219653179191
2025-26,2026-03-24,22500251,2025-11-18T19:30:00-05:00,3,Final,DET,ATL,DET @ ATL,200,200,9,4,13,187,0.1007642525471407,0.2552519813446995,0.3947638408771675,-0.929467564074312,0.3947638408771675,0.027827338935372,ok,14.065510597302506
2025-26,2026-03-24,22500252,2025-11-18T20:00:00-05:00,3,Final,MEM,SAS,MEM @ SAS,192,192,0,0,0,192,0.2369401970321774,0.1485628570209292,1.594881801437069,0.4667996278087578,1.594881801437069,0.2087000583485686,ok,97.30250481695568
2025-26,2026-03-24,22500253,2025-11-18T22:30:00-05:00,3,Final,UTA,LAL,UTA @ LAL,210,210,30,1,31,179,0.2892882262372757,0.2719733124870518,1.0636640175901386,0.0617195681110804,1.0636640175901388,0.8389988832916845,ok,82.36994219653178
2025-26,2026-03-24,22500254,2025-11-18T23:00:00-05:00,3,Final,PHX,POR,PHX @ POR,210,210,82,0,82,128,0.2913808005558197,0.2418887261331395,1.2046067843419823,0.1861531936404984,1.2046067843419823,0.6158857756149041,ok,89.40269749518305
2025-26,2026-03-24,22500255,2025-11-19T19:00:00-05:00,3,Final,HOU,CLE,HOU @ CLE,194,194,33,2,35,159,0.1627501429964761,0.3280163200782107,0.4961647730139487,-0.7008472037674724,0.4961647730139486,0.0563883087977817,ok,23.314065510597302
2025-26,2026-03-24,22500256,2025-11-19T19:00:00-05:00,3,Final,CHA,IND,CHA @ IND,199,199,67,1,68,131,0.1394371197862479,0.2599069092882792,0.5364886996197141,-0.6227097802837948,0.536488699619714,0.1671790957573968,ok,27.9383429672447
2025-26,2026-03-24,22500257,2025-11-19T19:30:00-05:00,3,Final,GSW,MIA,GSW @ MIA,211,211,4,0,4,207,0.1303412901333625,0.2464652050805694,0.5288425605178387,-0.6370645085891633,0.5288425605178387,0.0909512791562854,ok,27.552986512524086
2025-26,2026-03-24,22500258,2025-11-19T19:00:00-05:00,3,Final,TOR,PHI,TOR @ PHI,193,193,7,0,7,186,0.1216142079230646,0.2946547251474876,0.4127346264757552,-0.8849504434515725,0.4127346264757552,0.022220732739586,ok,15.606936416184972
2025-26,2026-03-24,22500259,2025-11-19T20:00:00-05:00,3,Final,WAS,MIN,WAS @ MIN,193,193,58,1,59,134,0.1381542713300896,0.2880045925692723,0.4796946815938711,-0.7346054574776868,0.4796946815938711,0.0924509616066191,ok,21.57996146435453
2025-26,2026-03-24,22500260,2025-11-19T20:00:00-05:00,3,Final,DEN,NOP,DEN @ NOP,213,213,30,3,33,180,0.2305295138072685,0.225868044536369,1.020638020223126,0.0204279417689993,1.020638020223126,0.9518294105003984,ok,80.05780346820809
2025-26,2026-03-24,22500261,2025-11-19T20:00:00-05:00,3,Final,SAC,OKC,SAC @ OKC,205,205,23,0,23,182,0.1396163404594063,0.2722532317212136,0.5128179363629117,-0.6678343966805983,0.5128179363629117,0.0804729958358465,ok,25.240847784200387
2025-26,2026-03-24,22500262,2025-11-19T21:30:00-05:00,3,Final,NYK,DAL,NYK @ DAL,203,203,0,2,2,201,0.1647709224051956,0.327378321508818,0.5033043166871924,-0.6865602884688853,0.5033043166871923,0.0297344714632499,ok,24.18111753371869
2025-26,2026-03-24,22500263,2025-11-19T22:00:00-05:00,3,Final,CHI,POR,CHI @ POR,213,213,18,3,21,192,0.0966632263456175,0.2462886884549559,0.3924793580737118,-0.9352713340376252,0.3924793580737118,0.0366616376224118,ok,13.680154142581888
2025-26,2026-03-24,22500264,2025-11-20T19:00:00-05:00,3,Final,LAC,ORL,LAC @ ORL,209,209,74,0,74,135,0.0454921616159742,0.2306770047445764,0.1972115151501411,-1.6234784452621285,0.197211515150141,0.0311666666617135,ok,4.431599229287091
2025-26,2026-03-24,22500265,2025-11-20T20:00:00-05:00,3,Final,SAC,MEM,SAC @ MEM,198,198,130,0,130,68,0.170104795151267,0.2849271852924004,0.597011460934135,-0.5158189682291898,0.5970114609341355,0.3549365935648658,ok,34.48940269749518
2025-26,2026-03-24,22500266,2025-11-20T20:00:00-05:00,3,Final,PHI,MIL,PHI @ MIL,216,216,0,2,2,214,0.2093854478918757,0.1786974433377377,1.1717316374590638,0.1584826866580432,1.1717316374590636,0.6511048129634447,ok,88.34296724470136
2025-26,2026-03-24,22500267,2025-11-20T20:00:00-05:00,3,Final,ATL,SAS,ATL @ SAS,205,205,23,0,23,182,0.1226948700817187,0.2654164127212659,0.4622731082217209,-0.7715994192197344,0.4622731082217209,0.0559150369110912,ok,19.845857418111752
2025-26,2026-03-24,22500268,2025-11-22T13:00:00-05:00,3,Final,LAC,CHA,LAC @ CHA,191,191,62,0,62,129,0.0697789888490034,0.2441658443301046,0.285785217176668,-1.2525147391884737,0.285785217176668,0.0453525304514506,ok,7.225433526011561
2025-26,2026-03-24,22500269,2025-11-22T17:00:00-05:00,3,Final,NYK,ORL,NYK @ ORL,199,199,12,0,12,187,0.2471881389311314,0.3152889606501491,0.7840050549864203,-0.2433398109657549,0.7840050549864203,0.4006863815682812,ok,57.70712909441234
2025-26,2026-03-24,22500270,2025-11-22T19:00:00-05:00,3,Final,ATL,NOP,ATL @ NOP,197,197,67,0,67,130,0.0476422111582028,0.2158590010523762,0.2207098658195075,-1.5109062643193505,0.2207098658195075,0.0431772016690516,ok,5.009633911368015
2025-26,2026-03-24,22500271,2025-11-22T20:00:00-05:00,3,Final,WAS,CHI,WAS @ CHI,210,210,3,0,3,207,0.1866358018510892,0.2575999623954693,0.7245179700941282,-0.3222487140864493,0.7245179700941282,0.3233800799131774,ok,51.92678227360308
2025-26,2026-03-24,22500272,2025-11-22T20:00:00-05:00,3,Final,DET,MIL,DET @ MIL,199,199,96,0,96,103,3.886430525798505e-11,0.1472169526693161,2.639934094090605e-10,-22.055096977453463,2.6399340940906044e-10,0.9990382069316992,ok,0.2890173410404624
2025-26,2026-03-24,22500273,2025-11-22T20:30:00-05:00,3,Final,MEM,DAL,MEM @ DAL,183,183,0,1,1,182,0.1306419259232064,0.2566991956333109,0.5089300167103971,-0.6754447636125687,0.508930016710397,0.0899141327278198,ok,24.759152215799617
2025-26,2026-03-24,22500274,2025-11-22T22:00:00-05:00,3,Final,SAC,DEN,SAC @ DEN,192,192,0,2,2,190,0.2297445973130141,0.2634377111617761,0.8721021614552701,-0.1368487043033864,0.8721021614552701,0.6680173304757203,ok,68.40077071290945
2025-26,2026-03-24,22500275,2025-11-23T13:00:00-05:00,3,Final,MIA,PHI,MIA @ PHI,212,212,1,0,1,211,0.3413689845781165,0.1705898288896991,2.001109836383274,0.6937019448414188,2.001109836383275,0.0207897153088867,ok,99.13294797687861
2025-26,2026-03-24,22500276,2025-11-23T18:00:00-05:00,3,Final,CHA,ATL,CHA @ ATL,187,187,0,2,2,185,0.1947531448872757,0.2023059107885578,0.9626666078522248,-0.0380481287328661,0.9626666078522248,0.9170590523864256,ok,75.626204238921
2025-26,2026-03-24,22500277,2025-11-23T18:00:00-05:00,3,Final,ORL,BOS,ORL @ BOS,192,192,77,2,79,113,0.1409107091545733,0.284010854164986,0.4961455067231909,-0.7008860349499234,0.4961455067231908,0.1347827060412487,ok,23.21772639691715
2025-26,2026-03-24,22500278,2025-11-23T18:00:00-05:00,3,Final,LAC,CLE,LAC @ CLE,193,193,27,0,27,166,0.2090899230928414,0.2524152032793351,0.8283570893368583,-0.1883109502508506,0.8283570893368585,0.5932529134781536,ok,62.6204238921002
2025-26,2026-03-24,22500279,2025-11-23T18:00:00-05:00,3,Final,BKN,TOR,BKN @ TOR,188,188,0,1,1,187,0.2192334667916745,0.2867267703388669,0.7646075967464574,-0.26839252218658,0.7646075967464576,0.3891074497451592,ok,55.97302504816955
2025-26,2026-03-24,22500280,2025-11-23T19:00:00-05:00,3,Final,POR,OKC,POR @ OKC,193,193,155,0,155,38,0.3861147004154809,0.1995969730615427,1.934471723157988,0.659834277919518,1.9344717231579889,0.3021198582572914,ok,98.94026974951831
2025-26,2026-03-24,22500281,2025-11-23T20:00:00-05:00,3,Final,SAS,PHX,SAS @ PHX,193,193,0,1,1,192,0.2161919687501531,0.2514878298472564,0.8596518125010639,-0.15122784090105,0.8596518125010639,0.6427268638973586,ok,66.57032755298651
2025-26,2026-03-24,22500282,2025-11-23T20:00:00-05:00,3,Final,LAL,UTA,LAL @ UTA,204,204,0,1,1,203,0.1275290518482147,0.2416410232562523,0.5277624226618773,-0.6391090536167165,0.5277624226618775,0.0962461858518375,ok,27.45664739884393
2025-26,2026-03-24,22500283,2025-11-24T19:00:00-05:00,3,Final,DET,IND,DET @ IND,201,201,40,2,42,159,0.2964556550940806,0.2543683802010364,1.1654579663548634,0.1531141139397281,1.1654579663548632,0.6310978573593962,ok,87.86127167630057
2025-26,2026-03-24,22500284,2025-11-24T19:00:00-05:00,3,Final,CLE,TOR,CLE @ TOR,201,201,0,0,0,201,0.0935172687302162,0.1626744339118375,0.5748737922819418,-0.5536047539601912,0.5748737922819417,0.2638629937909368,ok,31.695568400770714
2025-26,2026-03-24,22500285,2025-11-24T19:30:00-05:00,3,Final,NYK,BKN,NYK @ BKN,186,186,30,0,30,156,0.1579566115275725,0.2805004434389668,0.5631242845501662,-0.5742549211194916,0.5631242845501663,0.133721041998887,ok,30.539499036608863
2025-26,2026-03-24,22500286,2025-11-24T19:30:00-05:00,3,Final,DAL,MIA,DAL @ MIA,202,202,0,1,1,201,0.0813313111990113,0.2078509433891389,0.3912963293447394,-0.9382901304774424,0.3912963293447394,0.0542260583561074,ok,13.48747591522158
2025-26,2026-03-24,22500287,2025-11-24T20:00:00-05:00,3,Final,DEN,MEM,DEN @ MEM,195,195,3,0,3,192,0.1429614843107928,0.1607989464870843,0.8890697820727063,-0.1175795515288883,0.8890697820727061,0.7864799019302087,ok,70.13487475915221
2025-26,2026-03-24,22500288,2025-11-24T20:00:00-05:00,3,Final,POR,MIL,POR @ MIL,197,197,56,0,56,141,0.2047678014557361,0.3208043325178338,0.6382950000974593,-0.4489547199053413,0.6382950000974593,0.2276936303891497,ok,40.07707129094412
2025-26,2026-03-24,22500289,2025-11-24T20:00:00-05:00,3,Final,CHI,NOP,CHI @ NOP,218,218,60,1,61,157,0.0934008120236364,0.2126276161669084,0.4392694312591959,-0.822642315536069,0.439269431259196,0.1058531341362087,ok,17.4373795761079
2025-26,2026-03-24,22500290,2025-11-24T21:30:00-05:00,3,Final,HOU,PHX,HOU @ PHX,189,189,24,0,24,165,0.153989557675985,0.2299899350045797,0.6695491160207454,-0.4011507543001963,0.6695491160207453,0.3278847876435169,ok,45.3757225433526
2025-26,2026-03-24,22500291,2025-11-24T22:00:00-05:00,3,Final,UTA,GSW,UTA @ GSW,211,211,88,0,88,123,0.1645220664359087,0.1418624382364292,1.1597295836810215,0.148186860425801,1.159729583681022,0.7995284096751911,ok,87.47591522157995
2025-26,2026-03-24,22500292,2025-11-24T22:00:00-05:00,3,Final,MIN,SAC,MIN @ SAC,219,219,0,2,2,217,0.3446954077540938,0.2284176490156713,1.5090576811358605,0.411485403797286,1.5090576811358605,0.1261062883841327,ok,96.4354527938343
2025-26,2026-03-24,22500293,2025-11-29T17:00:00-05:00,3,Final,BOS,MIN,BOS @ MIN,191,191,0,1,1,190,0.1610804648637495,0.2382690529119316,0.6760444249689768,-0.3914964876887382,0.6760444249689769,0.290348546779454,ok,46.24277456647399
2025-26,2026-03-24,22500294,2025-11-29T18:00:00-05:00,3,Final,TOR,CHA,TOR @ CHA,199,199,9,2,11,188,0.1851884318626673,0.2801328967093653,0.6610734906111303,-0.4138902643557838,0.6610734906111302,0.2184538094548203,ok,43.73795761078998
2025-26,2026-03-24,22500295,2025-11-29T19:30:00-05:00,3,Final,CHI,IND,CHI @ IND,197,197,0,1,1,196,0.09255968253972,0.1549505284861213,0.59734989899057,-0.5152522418148087,0.59734989899057,0.3063766588386604,ok,34.58574181117534
2025-26,2026-03-24,22500296,2025-11-29T20:00:00-05:00,3,Final,DET,MIA,DET @ MIA,222,222,55,2,57,165,0.1878338780194203,0.2670259685685406,0.7034292545640813,-0.3517879695823653,0.7034292545640815,0.3193000551094063,ok,49.421965317919074
2025-26,2026-03-24,22500297,2025-11-29T20:00:00-05:00,3,Final,BKN,MIL,BKN @ MIL,184,184,105,0,105,79,0.1281301535369245,0.1419762775364746,0.9024757921548342,-0.1026134122319834,0.9024757921548342,0.895689808445786,ok,71.57996146435453
2025-26,2026-03-24,22500298,2025-11-29T20:30:00-05:00,3,Final,NOP,GSW,NOP @ GSW,189,189,0,2,2,187,0.1715787760498244,0.2904461666865134,0.5907420917522872,-0.5263757497972973,0.5907420917522872,0.1203542298239231,ok,33.6223506743738
2025-26,2026-03-24,22500299,2025-11-29T21:00:00-05:00,3,Final,DEN,PHX,DEN @ PHX,183,183,34,0,34,149,0.2114393409006178,0.2887323551964036,0.7323022068544794,-0.3115619993262092,0.7323022068544794,0.3829137188101428,ok,52.79383429672448
2025-26,2026-03-24,22500300,2025-11-29T22:00:00-05:00,3,Final,DAL,LAC,DAL @ LAC,207,207,0,4,4,203,0.1570699926491492,0.2578298126874936,0.609200274444322,-0.4956082074616881,0.609200274444322,0.1551791882582124,ok,36.51252408477842
2025-26,2026-03-24,22500301,2025-11-30T15:00:00-05:00,3,Final,HOU,UTA,HOU @ UTA,202,202,123,0,123,79,0.073990242968501,0.2693892482280515,0.2746592280693569,-1.2922241203792653,0.2746592280693569,0.0874911070344989,ok,6.840077071290944
2025-26,2026-03-24,22500302,2025-11-30T18:00:00-05:00,3,Final,BOS,CLE,BOS @ CLE,194,194,17,2,19,175,0.2233955302704734,0.205466696420203,1.0872590748897035,0.0836599191057108,1.0872590748897035,0.8116860852649909,ok,83.91136801541425
2025-26,2026-03-24,22500303,2025-11-30T18:00:00-05:00,3,Final,TOR,NYK,TOR @ NYK,192,192,87,0,87,105,0.1957135199713785,0.228669981118106,0.855877623352294,-0.1556278764341205,0.8558776233522939,0.7485843194579482,ok,66.37764932562621
2025-26,2026-03-24,22500304,2025-11-30T18:00:00-05:00,3,Final,ATL,PHI,ATL @ PHI,255,255,0,2,2,253,0.203757805626493,0.2867881430818232,0.710481972639849,-0.3418117045468212,0.710481972639849,0.2165264106061223,ok,50.481695568400774
2025-26,2026-03-24,22500305,2025-11-30T18:00:00-05:00,3,Final,OKC,POR,OKC @ POR,213,213,0,2,2,211,0.2759586494495591,0.3072918263568482,0.8980344603409564,-0.1075468368717267,0.8980344603409562,0.6940794959089074,ok,70.90558766859345
2025-26,2026-03-24,22500306,2025-11-30T19:00:00-05:00,3,Final,SAS,MIN,SAS @ MIN,188,188,1,0,1,187,0.2418301707141872,0.1703997992436681,1.4191928147073416,0.3500882696427609,1.4191928147073414,0.3106311161756612,ok,95.47206165703275
2025-26,2026-03-24,22500307,2025-11-30T21:00:00-05:00,3,Final,MEM,SAC,MEM @ SAC,203,203,0,1,1,202,0.2115799953891859,0.2673809903429908,0.791305302287105,-0.2340714156601267,0.7913053022871049,0.4451304138292954,ok,58.57418111753372
2025-26,2026-03-24,22500308,2025-11-30T21:30:00-05:00,3,Final,NOP,LAL,NOP @ LAL,196,196,134,0,134,62,0.0862242743222902,0.2834709938432289,0.3041731824243571,-1.1901580607539208,0.3041731824243573,0.1285649002014265,ok,7.803468208092486
2025-26,2026-03-24,22500309,2025-12-01T19:00:00-05:00,3,Final,ATL,DET,ATL @ DET,199,199,0,2,2,197,0.0367959941363247,0.1752587168024678,0.2099524337941892,-1.5608742796629242,0.2099524337941892,0.0349731549194319,ok,4.8169556840077075
2025-26,2026-03-24,22500310,2025-12-01T19:00:00-05:00,3,Final,CLE,IND,CLE @ IND,196,196,66,0,66,130,0.2477271589585991,0.2453376790619152,1.0097395553174726,0.0096924315777043,1.0097395553174726,0.9796645444231552,ok,78.80539499036608
2025-26,2026-03-24,22500311,2025-12-01T19:00:00-05:00,3,Final,MIL,WAS,MIL @ WAS,203,203,4,1,5,198,0.0954346352340851,0.2072082672779918,0.4605734920125048,-0.7752828442449333,0.4605734920125048,0.0895729985930172,ok,19.36416184971098
2025-26,2026-03-24,22500312,2025-12-01T19:30:00-05:00,3,Final,CHA,BKN,CHA @ BKN,198,198,3,0,3,195,0.1783720519514925,0.2100034448462401,0.8493767903764274,-0.1632523862038337,0.8493767903764272,0.6515854376515029,ok,65.22157996146436
2025-26,2026-03-24,22500313,2025-12-01T19:30:00-05:00,3,Final,LAC,MIA,LAC @ MIA,210,210,118,0,118,92,0.1871995029966388,0.2668951607092882,0.7013971422304779,-0.3546810156634901,0.7013971422304779,0.4748253821219736,ok,49.32562620423892
2025-26,2026-03-24,22500314,2025-12-01T19:30:00-05:00,3,Final,CHI,ORL,CHI @ ORL,213,213,1,0,1,212,0.1564764280376654,0.2364919968012266,0.6616563357498524,-0.4130089881271411,0.6616563357498524,0.2343639855604182,ok,43.834296724470136
2025-26,2026-03-24,22500315,2025-12-01T21:00:00-05:00,3,Final,DAL,DEN,DAL @ DEN,201,201,12,0,12,189,0.1122663157697067,0.1730546398622412,0.6487333472195571,-0.4327335138572246,0.6487333472195571,0.381436917842636,ok,42.19653179190752
2025-26,2026-03-24,22500316,2025-12-01T21:00:00-05:00,3,Final,HOU,UTA,HOU @ UTA,213,213,21,3,24,189,0.2841955193954372,0.3589239703090412,0.7917986618467938,-0.2334481343256876,0.7917986618467938,0.4115439714526956,ok,58.76685934489403
2025-26,2026-03-24,22500317,2025-12-01T22:00:00-05:00,3,Final,PHX,LAL,PHX @ LAL,201,201,70,0,70,131,0.065761994972725,0.1491241975671322,0.4409880894287497,-0.8187374119980897,0.4409880894287496,0.2773014359525421,ok,17.63005780346821
2025-26,2026-03-24,22500318,2025-12-02T19:00:00-05:00,3,Final,WAS,PHI,WAS @ PHI,204,204,83,0,83,121,0.1248459689572142,0.301614546407796,0.413925556456475,-0.8820691366480602,0.413925556456475,0.0594628523928802,ok,15.79961464354528
2025-26,2026-03-24,22500319,2025-12-02T19:30:00-05:00,3,Final,POR,TOR,POR @ TOR,204,204,6,2,8,196,0.2284608583500396,0.24673283766916,0.9259442744154672,-0.0769412249637654,0.9259442744154672,0.8075139971573624,ok,72.83236994219652
2025-26,2026-03-24,22500320,2025-12-02T20:00:00-05:00,3,Final,NYK,BOS,NYK @ BOS,180,180,12,0,12,168,0.2604053081337368,0.2533847509064608,1.027707102349927,0.027330206542522,1.0277071023499271,0.9315588590234664,ok,80.73217726396918
2025-26,2026-03-24,22500321,2025-12-02T20:00:00-05:00,3,Final,MIN,NOP,MIN @ NOP,223,223,1,0,1,222,0.2419436877171589,0.2958515476871222,0.8177874667501368,-0.2011527967374641,0.8177874667501369,0.4625286271877769,ok,61.27167630057804
2025-26,2026-03-24,22500322,2025-12-02T20:00:00-05:00,3,Final,MEM,SAS,MEM @ SAS,199,199,0,1,1,198,0.3304074163247659,0.2837911255552644,1.164262679737755,0.1520879937274258,1.1642626797377549,0.5772758750035286,ok,87.76493256262043
2025-26,2026-03-24,22500323,2025-12-02T23:00:00-05:00,3,Final,OKC,GSW,OKC @ GSW,201,201,24,0,24,177,0.2100194393452518,0.1700346932765129,1.2351563983693328,0.2111976004177159,1.2351563983693328,0.589621690620622,ok,90.07707129094412
2025-26,2026-03-24,22500324,2025-12-03T19:00:00-05:00,3,Final,POR,CLE,POR @ CLE,202,202,12,0,12,190,0.2282152283043434,0.374723906497063,0.6090223344374003,-0.4959003379916749,0.6090223344374002,0.0817490980810249,ok,36.41618497109826
2025-26,2026-03-24,22500325,2025-12-03T19:00:00-05:00,3,Final,DEN,IND,DEN @ IND,200,200,102,0,102,98,0.1338842279222276,0.1692201298861264,0.7911838149061968,-0.2342249552703861,0.7911838149061968,0.7292764288612654,ok,58.47784200385357
2025-26,2026-03-24,22500326,2025-12-03T19:00:00-05:00,3,Final,SAS,ORL,SAS @ ORL,210,210,1,1,2,208,0.2296943966432597,0.2385388797725268,0.9629222576307004,-0.0377825997982524,0.9629222576307006,0.902217377247964,ok,75.72254335260115
2025-26,2026-03-24,22500327,2025-12-03T19:30:00-05:00,3,Final,LAC,ATL,LAC @ ATL,193,193,90,0,90,103,0.1940916057609077,0.2390394593158135,0.8119647120874647,-0.2082983977851496,0.8119647120874649,0.6564812142714973,ok,60.40462427745664
2025-26,2026-03-24,22500328,2025-12-03T19:30:00-05:00,3,Final,CHA,NYK,CHA @ NYK,185,185,66,0,66,119,0.2067453206045651,0.2460727855290698,0.8401795434633355,-0.1741396677661345,0.8401795434633357,0.68906401542173,ok,63.68015414258189
2025-26,2026-03-24,22500329,2025-12-03T20:00:00-05:00,3,Final,BKN,CHI,BKN @ CHI,199,199,26,0,26,173,0.243906991554356,0.2339161845402466,1.0427110549607583,0.0418241050021077,1.042711054960758,0.9037145614924572,ok,81.59922928709055
2025-26,2026-03-24,22500330,2025-12-03T20:00:00-05:00,3,Final,SAC,HOU,SAC @ HOU,200,200,50,0,50,150,0.0672219986731278,0.1613335605655957,0.4166646941743802,-0.8754734713465929,0.4166646941743801,0.1698810030661635,ok,15.992292870905588
2025-26,2026-03-24,22500331,2025-12-03T20:00:00-05:00,3,Final,DET,MIL,DET @ MIL,193,193,20,2,22,171,0.1803495596685999,0.2147040715886423,0.8399913347434639,-0.1743637029795761,0.8399913347434641,0.6536776541430868,ok,63.48747591522158
2025-26,2026-03-24,22500332,2025-12-03T20:30:00-05:00,3,Final,MIA,DAL,MIA @ DAL,202,202,12,0,12,190,0.1393217280665083,0.1645718568942671,0.8465707970714501,-0.166561445854243,0.8465707970714502,0.7011681823989928,ok,64.64354527938343
2025-26,2026-03-24,22500333,2025-12-04T19:00:00-05:00,3,Final,GSW,PHI,GSW @ PHI,192,192,114,1,115,77,0.2034028980630063,0.3052679066736398,0.6663094731424329,-0.406001041981421,0.6663094731424329,0.4181884372396435,ok,44.99036608863199
2025-26,2026-03-24,22500334,2025-12-04T19:00:00-05:00,3,Final,BOS,WAS,BOS @ WAS,194,194,79,0,79,115,0.1473619777816074,0.3111206839727238,0.4736489258763867,-0.7472888944212419,0.4736489258763868,0.1030469996028237,ok,20.905587668593448
2025-26,2026-03-24,22500335,2025-12-04T19:30:00-05:00,3,Final,UTA,BKN,UTA @ BKN,199,199,2,0,2,197,0.2317436397040504,0.2981090688638156,0.777378697626664,-0.2518276630147549,0.7773786976266641,0.4004970919045343,ok,57.41811175337187
2025-26,2026-03-24,22500336,2025-12-04T19:30:00-05:00,3,Final,LAL,TOR,LAL @ TOR,186,186,0,0,0,186,0.1140569331445717,0.2487419641163646,0.4585351472549055,-0.7797183331791135,0.4585351472549056,0.0641788592818051,ok,19.171483622350674
2025-26,2026-03-24,22500337,2025-12-04T20:00:00-05:00,3,Final,MIN,NOP,MIN @ NOP,221,221,0,0,0,221,0.1000961392245523,0.2383044908413219,0.4200346324618895,-0.8674181128616228,0.4200346324618896,0.0377590332928811,ok,16.184971098265898
2025-26,2026-03-24,22500338,2025-12-05T19:00:00-05:00,3,Final,LAL,BOS,LAL @ BOS,191,191,152,0,152,39,1.7482905631992666e-10,0.1288950726871922,1.3563672580736187e-09,-20.418455844811216,1.3563672580736191e-09,0.9989975459707624,ok,1.7341040462427744
2025-26,2026-03-24,22500339,2025-12-05T19:00:00-05:00,3,Final,MIA,ORL,MIA @ ORL,202,202,0,0,0,202,0.2072669573611717,0.2379991529137491,0.8708726683421654,-0.138259503009154,0.8708726683421653,0.6699718367180889,ok,68.30443159922929
2025-26,2026-03-24,22500340,2025-12-05T19:30:00-05:00,3,Final,DEN,ATL,DEN @ ATL,211,211,77,1,78,133,0.2948831230790363,0.1987756285333867,1.4834973746769322,0.3944023910652944,1.4834973746769322,0.2882778110582972,ok,96.24277456647398
2025-26,2026-03-24,22500341,2025-12-05T19:30:00-05:00,3,Final,SAS,CLE,SAS @ CLE,207,207,56,0,56,151,0.2094153337176312,0.2474067101214538,0.8464416086969818,-0.1667140594727602,0.8464416086969816,0.6565372073405119,ok,64.54720616570327
2025-26,2026-03-24,22500342,2025-12-05T19:30:00-05:00,3,Final,POR,DET,POR @ DET,197,197,0,3,3,194,0.3933455781923002,0.4344631461813107,0.9053600556217232,-0.0994225628884241,0.9053600556217228,0.6623466370031013,ok,72.0616570327553
2025-26,2026-03-24,22500343,2025-12-05T19:30:00-05:00,3,Final,UTA,NYK,UTA @ NYK,205,205,186,0,186,19,6.627727341821885e-11,0.8094824993480736,8.187610414258003e-11,-23.225813936353163,8.187610414258002e-11,0.9989887291639072,ok,0.09633911368015415
2025-26,2026-03-24,22500344,2025-12-05T19:30:00-05:00,3,Final,CHA,TOR,CHA @ TOR,204,204,39,0,39,165,0.1576716507730901,0.2409206460399731,0.6544547068287766,-0.4239528987330237,0.6544547068287767,0.2876076487553741,ok,43.0635838150289
2025-26,2026-03-24,22500345,2025-12-05T20:00:00-05:00,3,Final,IND,CHI,IND @ CHI,199,199,33,0,33,166,0.1696497684389023,0.2241837616089432,0.756744231702349,-0.2787299535707422,0.7567442317023492,0.4744587783216848,ok,55.394990366088635
2025-26,2026-03-24,22500346,2025-12-05T20:00:00-05:00,3,Final,PHX,HOU,PHX @ HOU,196,196,76,1,76,120,0.2261565755225352,0.2802646154474081,0.8069394531361156,-0.2145066406196548,0.8069394531361157,0.5872323975106214,ok,60.115606936416185
2025-26,2026-03-24,22500347,2025-12-05T20:00:00-05:00,3,Final,LAC,MEM,LAC @ MEM,193,193,0,1,1,192,0.106126613731885,0.1845512077486329,0.5750523934605418,-0.5532941232740645,0.5750523934605417,0.2332947595444389,ok,31.79190751445087
