season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_percentile
2025-26,2026-03-23,22500334,2025-12-04T19:00:00-05:00,3,Final,BOS,WAS,BOS @ WAS,194,194,79,0,79,115,0.1473619777816074,0.3111206839727238,0.4736489258763867,-0.7472888944212419,0.4736489258763868,0.1030469996028237,ok,20.813165537270088
2025-26,2026-03-23,22500335,2025-12-04T19:30:00-05:00,3,Final,UTA,BKN,UTA @ BKN,199,199,2,0,2,197,0.2317436397040504,0.2981090688638156,0.777378697626664,-0.2518276630147549,0.7773786976266641,0.4004970919045343,ok,57.502420135527586
2025-26,2026-03-23,22500336,2025-12-04T19:30:00-05:00,3,Final,LAL,TOR,LAL @ TOR,186,186,0,0,0,186,0.1140569331445717,0.2487419641163646,0.4585351472549055,-0.7797183331791135,0.4585351472549056,0.0641788592818051,ok,19.070667957405615
2025-26,2026-03-23,22500337,2025-12-04T20:00:00-05:00,3,Final,MIN,NOP,MIN @ NOP,221,221,0,0,0,221,0.1000961392245523,0.2383044908413219,0.4200346324618895,-0.8674181128616228,0.4200346324618896,0.0377590332928811,ok,16.06969990319458
2025-26,2026-03-23,22500338,2025-12-05T19:00:00-05:00,3,Final,LAL,BOS,LAL @ BOS,191,191,152,0,152,39,1.7482905631992666e-10,0.1288950726871922,1.3563672580736187e-09,-20.418455844811216,1.3563672580736191e-09,0.9989975459707624,ok,1.7424975798644726
2025-26,2026-03-23,22500339,2025-12-05T19:00:00-05:00,3,Final,MIA,ORL,MIA @ ORL,202,202,0,0,0,202,0.2072669573611717,0.2379991529137491,0.8708726683421654,-0.138259503009154,0.8708726683421653,0.6699718367180889,ok,68.34462729912875
2025-26,2026-03-23,22500340,2025-12-05T19:30:00-05:00,3,Final,DEN,ATL,DEN @ ATL,211,211,77,1,78,133,0.2948831230790363,0.1987756285333867,1.4834973746769322,0.3944023910652944,1.4834973746769322,0.2882778110582972,ok,96.22458857696031
2025-26,2026-03-23,22500341,2025-12-05T19:30:00-05:00,3,Final,SAS,CLE,SAS @ CLE,207,207,56,0,56,151,0.2094153337176312,0.2474067101214538,0.8464416086969818,-0.1667140594727602,0.8464416086969816,0.6565372073405119,ok,64.66602129719264
2025-26,2026-03-23,22500342,2025-12-05T19:30:00-05:00,3,Final,POR,DET,POR @ DET,197,197,0,3,3,194,0.3933455781923002,0.4344631461813107,0.9053600556217232,-0.0994225628884241,0.9053600556217228,0.6623466370031013,ok,72.02323330106486
2025-26,2026-03-23,22500343,2025-12-05T19:30:00-05:00,3,Final,UTA,NYK,UTA @ NYK,205,205,186,0,186,19,6.627727341821885e-11,0.8094824993480736,8.187610414258003e-11,-23.225813936353163,8.187610414258002e-11,0.9989887291639072,ok,0.0968054211035818
2025-26,2026-03-23,22500344,2025-12-05T19:30:00-05:00,3,Final,CHA,TOR,CHA @ TOR,204,204,39,0,39,165,0.1576716507730901,0.2409206460399731,0.6544547068287766,-0.4239528987330237,0.6544547068287767,0.2876076487553741,ok,43.0784123910939
2025-26,2026-03-23,22500345,2025-12-05T20:00:00-05:00,3,Final,IND,CHI,IND @ CHI,199,199,33,0,33,166,0.1696497684389023,0.2241837616089432,0.756744231702349,-0.2787299535707422,0.7567442317023492,0.4744587783216848,ok,55.469506292352364
2025-26,2026-03-23,22500346,2025-12-05T20:00:00-05:00,3,Final,PHX,HOU,PHX @ HOU,196,196,76,1,76,120,0.2261565755225352,0.2802646154474081,0.8069394531361156,-0.2145066406196548,0.8069394531361157,0.5872323975106214,ok,60.21297192642788
2025-26,2026-03-23,22500347,2025-12-05T20:00:00-05:00,3,Final,LAC,MEM,LAC @ MEM,193,193,0,1,1,192,0.106126613731885,0.1845512077486329,0.5750523934605418,-0.5532941232740645,0.5750523934605417,0.2332947595444389,ok,31.752178121974833
2025-26,2026-03-23,22500348,2025-12-05T20:00:00-05:00,3,Final,PHI,MIL,PHI @ MIL,197,197,107,0,107,90,0.2102317909153656,0.2502562056468085,0.8400662447990195,-0.1742745273983133,0.8400662447990198,0.7161410797963788,ok,63.69796708615682
2025-26,2026-03-23,22500349,2025-12-05T21:30:00-05:00,3,Final,DAL,OKC,DAL @ OKC,196,196,101,0,101,95,0.2157964591589423,0.411014897659903,0.5250331810052893,-0.6442938164728336,0.5250331810052892,0.1115136326673149,ok,26.91190706679574
2025-26,2026-03-23,22500350,2025-12-06T17:00:00-05:00,3,Final,NOP,BKN,NOP @ BKN,194,194,102,0,102,92,0.1220811589953471,0.0925712183723476,1.3187809466253562,0.2767077846022437,1.3187809466253564,0.737710365822145,ok,93.03000968054211
2025-26,2026-03-23,22500351,2025-12-06T19:00:00-05:00,3,Final,ATL,WAS,ATL @ WAS,201,201,51,0,51,150,0.1218135222295497,0.2382266772727823,0.5113345139346703,-0.6707312768573852,0.5113345139346704,0.1459107565016406,ok,24.975798644724104
2025-26,2026-03-23,22500352,2025-12-06T19:30:00-05:00,3,Final,GSW,CLE,GSW @ CLE,189,189,0,2,2,187,0.1968079172252448,0.2221748898332854,0.8858243043258607,-0.1212366501568016,0.8858243043258608,0.7276580661998779,ok,69.21587608906098
2025-26,2026-03-23,22500353,2025-12-06T19:30:00-05:00,3,Final,MIL,DET,MIL @ DET,191,191,44,1,45,146,0.3030096670441921,0.3520425226601069,0.8607189402989949,-0.1499872618769572,0.8607189402989948,0.6105858317000985,ok,66.89254598257503
2025-26,2026-03-23,22500354,2025-12-06T20:00:00-05:00,3,Final,SAC,MIA,SAC @ MIA,200,200,98,0,98,102,0.0690192353532733,0.1917215435100316,0.3599972861143902,-1.0216587861315347,0.3599972861143902,0.1808569084582481,ok,11.32623426911907
2025-26,2026-03-23,22500355,2025-12-06T20:00:00-05:00,3,Final,LAC,MIN,LAC @ MIN,180,180,10,1,11,169,0.3043830347364973,0.2996661517751364,1.0157404596195443,0.0156178633922121,1.0157404596195447,0.9572753239141776,ok,79.28363988383349
2025-26,2026-03-23,22500356,2025-12-06T20:30:00-05:00,3,Final,HOU,DAL,HOU @ DAL,188,188,31,0,31,157,0.1711434790917541,0.190466523616801,0.8985488674958811,-0.1069741863734035,0.8985488674958813,0.7991105185193508,ok,70.95837366892546
2025-26,2026-03-23,22500357,2025-12-07T12:00:00-05:00,3,Final,ORL,NYK,ORL @ NYK,190,190,3,0,3,187,0.2120526683114618,0.2868744699166957,0.7391827804441395,-0.302210053779699,0.7391827804441398,0.3334230813076656,ok,53.33978702807357
2025-26,2026-03-23,22500358,2025-12-07T15:30:00-05:00,3,Final,BOS,TOR,BOS @ TOR,190,190,39,1,40,150,0.1449271971505498,0.2320678267030636,0.6245036169360423,-0.4707981577022242,0.6245036169360423,0.2873186952268765,ok,38.23814133591481
2025-26,2026-03-23,22500359,2025-12-07T18:00:00-05:00,3,Final,DEN,CHA,DEN @ CHA,192,192,0,1,1,191,0.2724828934019112,0.2551000953573678,1.0681410879921154,0.0659198366744554,1.0681410879921152,0.8245237340232932,ok,82.76863504356244
2025-26,2026-03-23,22500360,2025-12-07T18:00:00-05:00,3,Final,POR,MEM,POR @ MEM,208,208,111,0,111,97,0.1562756263948083,0.246133975852514,0.6349209850185423,-0.4542547208735443,0.6349209850185422,0.3790629651932271,ok,39.8838334946757
2025-26,2026-03-23,22500361,2025-12-07T19:00:00-05:00,3,Final,GSW,CHI,GSW @ CHI,188,188,72,0,72,116,0.1451243843996305,0.1922262855275918,0.7549663876681404,-0.2810820503689885,0.7549663876681402,0.6248389745148815,ok,55.179090029041625
2025-26,2026-03-23,22500362,2025-12-07T19:30:00-05:00,3,Final,LAL,PHI,LAL @ PHI,197,197,0,1,1,196,0.1893594531549558,0.2539598533406708,0.7456275102700675,-0.2935291194699842,0.7456275102700675,0.382426040352534,ok,54.59825750242013
