season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_z_score
2025-26,2026-03-24,0022500243,2025-11-17T19:00:00-05:00,3,Final,LAC,PHI,LAC @ PHI,189,189,0,0,0,189,0.18271882008071105,0.36480424656053223,0.5008681280534173,-0.6914124300033165,0.5008681280534172,0.025094072436008426,ok,-0.5720819393614451
2025-26,2026-03-24,0022500244,2025-11-17T19:30:00-05:00,3,Final,NYK,MIA,NYK @ MIA,209,209,0,0,0,209,0.12472415647322366,0.21400200517805834,0.5828177000932683,-0.5398808343376645,0.5828177000932682,0.17867585125348573,ok,-0.39491572377683537
2025-26,2026-03-24,0022500245,2025-11-17T19:30:00-05:00,3,Final,CHA,TOR,CHA @ TOR,204,204,0,0,0,204,0.1499720982535115,0.1944595188046161,0.7712252872753249,-0.259774746706606,0.771225287275325,0.5055188873518628,ok,0.012401341799058357
2025-26,2026-03-24,0022500246,2025-11-17T20:00:00-05:00,3,Final,DAL,MIN,DAL @ MIN,214,214,124,0,124,90,0.14561920792362756,0.2694746143331999,0.5403819142072224,-0.6154791408743071,0.5403819142072224,0.24497925371480467,ok,-0.4866573571209797
2025-26,2026-03-24,0022500247,2025-11-17T20:00:00-05:00,3,Final,OKC,NOP,OKC @ NOP,199,199,168,1,168,31,0.30646687408274476,0.39001520067745654,0.7857818709383934,-0.24107604295823076,0.7857818709383935,0.7098543435271967,ok,0.043871119800735915
2025-26,2026-03-24,0022500248,2025-11-17T21:00:00-05:00,3,Final,CHI,DEN,CHI @ DEN,207,207,8,2,10,197,0.16176736979434794,0.16977381928992796,0.9528404937282635,-0.04830776212933207,0.9528404937282633,0.9031174537342259,ok,0.40503400624101465
2025-26,2026-03-24,0022500249,2025-11-18T19:00:00-05:00,3,Final,GSW,ORL,GSW @ ORL,205,205,1,0,1,204,0.1720067101787725,0.272539921350019,0.6311248250411977,-0.46025161502044926,0.6311248250411977,0.16224064899753432,ok,-0.2904808829379385
2025-26,2026-03-24,0022500250,2025-11-18T19:30:00-05:00,3,Final,BOS,BKN,BOS @ BKN,190,190,1,1,1,189,0.24561867951417518,0.2765398981208002,0.8881853258182738,-0.11857485751902991,0.8881853258182738,0.6930024931714165,ok,0.26525644387583097
2025-26,2026-03-24,0022500251,2025-11-18T19:30:00-05:00,3,Final,DET,ATL,DET @ ATL,200,200,9,4,13,187,0.1007642525471407,0.25525198134469956,0.3947638408771675,-0.9294675640743119,0.39476384087716754,0.027827338935372096,ok,-0.8014680672984837
2025-26,2026-03-24,0022500252,2025-11-18T20:00:00-05:00,3,Final,MEM,SAS,MEM @ SAS,192,192,0,0,0,192,0.2369401970321774,0.14856285702092928,1.594881801437069,0.4667996278087578,1.594881801437069,0.20870005834856864,ok,1.7930586890355613
2025-26,2026-03-24,0022500253,2025-11-18T22:30:00-05:00,3,Final,UTA,LAL,UTA @ LAL,210,210,30,1,31,179,0.28928822623727574,0.2719733124870518,1.0636640175901386,0.061719568111080494,1.0636640175901388,0.8389988832916845,ok,0.6446226194775947
2025-26,2026-03-24,0022500254,2025-11-18T23:00:00-05:00,3,Final,PHX,POR,PHX @ POR,210,210,82,0,82,128,0.2913808005558197,0.24188872613313955,1.2046067843419825,0.18615319364049843,1.2046067843419823,0.6158857756149041,ok,0.9493258165523253
2025-26,2026-03-24,0022500255,2025-11-19T19:00:00-05:00,3,Final,HOU,CLE,HOU @ CLE,194,194,33,2,35,159,0.16275014299647614,0.3280163200782107,0.4961647730139487,-0.7008472037674724,0.4961647730139486,0.05638830879778177,ok,-0.5822500902395027
2025-26,2026-03-24,0022500256,2025-11-19T19:00:00-05:00,3,Final,CHA,IND,CHA @ IND,199,199,67,1,68,131,0.13943711978624793,0.25990690928827925,0.5364886996197141,-0.6227097802837948,0.536488699619714,0.16717909575739687,ok,-0.4950740709336182
2025-26,2026-03-24,0022500257,2025-11-19T19:30:00-05:00,3,Final,GSW,MIA,GSW @ MIA,211,211,4,0,4,207,0.13034129013336257,0.2464652050805694,0.5288425605178387,-0.6370645085891633,0.5288425605178387,0.09095127915628541,ok,-0.5116042064156441
2025-26,2026-03-24,0022500258,2025-11-19T19:00:00-05:00,3,Final,TOR,PHI,TOR @ PHI,193,193,7,0,7,186,0.1216142079230646,0.2946547251474876,0.4127346264757552,-0.8849504434515725,0.4127346264757552,0.022220732739586056,ok,-0.762617149638585
2025-26,2026-03-24,0022500259,2025-11-19T20:00:00-05:00,3,Final,WAS,MIN,WAS @ MIN,193,193,58,1,59,134,0.13815427133008967,0.28800459256927236,0.4796946815938711,-0.7346054574776868,0.4796946815938711,0.09245096160661918,ok,-0.6178566674868952
2025-26,2026-03-24,0022500260,2025-11-19T20:00:00-05:00,3,Final,DEN,NOP,DEN @ NOP,213,213,30,3,33,180,0.23052951380726855,0.22586804453636905,1.020638020223126,0.02042794176899933,1.020638020223126,0.9518294105003984,ok,0.5516050119962503
2025-26,2026-03-24,0022500261,2025-11-19T20:00:00-05:00,3,Final,SAC,OKC,SAC @ OKC,205,205,23,0,23,182,0.13961634045940635,0.2722532317212136,0.5128179363629117,-0.6678343966805983,0.5128179363629117,0.0804729958358465,ok,-0.5462477310494709
2025-26,2026-03-24,0022500262,2025-11-19T21:30:00-05:00,3,Final,NYK,DAL,NYK @ DAL,203,203,0,2,2,201,0.16477092240519567,0.32737832150881807,0.5033043166871924,-0.6865602884688853,0.5033043166871923,0.029734471463249954,ok,-0.5668151599268155
2025-26,2026-03-24,0022500263,2025-11-19T22:00:00-05:00,3,Final,CHI,POR,CHI @ POR,213,213,18,3,21,192,0.09666322634561751,0.2462886884549559,0.39247935807371187,-0.9352713340376252,0.39247935807371187,0.03666163762241185,ok,-0.8064068749430134
2025-26,2026-03-24,0022500264,2025-11-20T19:00:00-05:00,3,Final,LAC,ORL,LAC @ ORL,209,209,74,0,74,135,0.04549216161597421,0.23067700474457647,0.1972115151501411,-1.6234784452621285,0.19721151515014104,0.0311666666617135,ok,-1.2285550801748362
2025-26,2026-03-24,0022500265,2025-11-20T20:00:00-05:00,3,Final,SAC,MEM,SAC @ MEM,198,198,130,0,130,68,0.170104795151267,0.28492718529240046,0.597011460934135,-0.5158189682291898,0.5970114609341355,0.35493659356486584,ok,-0.3642303299365045
2025-26,2026-03-24,0022500266,2025-11-20T20:00:00-05:00,3,Final,PHI,MIL,PHI @ MIL,216,216,0,2,2,214,0.2093854478918757,0.1786974433377377,1.1717316374590638,0.1584826866580432,1.1717316374590636,0.6511048129634447,ok,0.8782532628457291
2025-26,2026-03-24,0022500267,2025-11-20T20:00:00-05:00,3,Final,ATL,SAS,ATL @ SAS,205,205,23,0,23,182,0.1226948700817187,0.2654164127212659,0.4622731082217209,-0.7715994192197344,0.46227310822172096,0.05591503691109125,ok,-0.6555202470156878
2025-26,2026-03-24,0022500268,2025-11-22T13:00:00-05:00,3,Final,LAC,CHA,LAC @ CHA,191,191,62,0,62,129,0.06977898884900348,0.24416584433010466,0.28578521717666805,-1.2525147391884737,0.28578521717666805,0.04535253045145069,ok,-1.037068203577998
2025-26,2026-03-24,0022500269,2025-11-22T17:00:00-05:00,3,Final,NYK,ORL,NYK @ ORL,199,199,12,0,12,187,0.24718813893113148,0.31528896065014916,0.7840050549864203,-0.24333981096575497,0.7840050549864203,0.4006863815682812,ok,0.040029833627229595
2025-26,2026-03-24,0022500270,2025-11-22T19:00:00-05:00,3,Final,ATL,NOP,ATL @ NOP,197,197,67,0,67,130,0.047642211158202885,0.2158590010523762,0.22070986581950752,-1.5109062643193503,0.22070986581950752,0.0431772016690516,ok,-1.177754157644731
2025-26,2026-03-24,0022500271,2025-11-22T20:00:00-05:00,3,Final,WAS,CHI,WAS @ CHI,210,210,3,0,3,207,0.18663580185108922,0.25759996239546934,0.7245179700941282,-0.3222487140864493,0.7245179700941282,0.3233800799131774,ok,-0.08857488564333317
2025-26,2026-03-24,0022500272,2025-11-22T20:00:00-05:00,3,Final,DET,MIL,DET @ MIL,199,199,96,0,96,103,3.886430525798505e-11,0.14721695266931611,2.639934094090605e-10,-22.055096977453466,2.6399340940906044e-10,0.9990382069316993,ok,-1.6549052964407156
2025-26,2026-03-24,0022500273,2025-11-22T20:30:00-05:00,3,Final,MEM,DAL,MEM @ DAL,183,183,0,1,1,182,0.13064192592320642,0.25669919563331095,0.5089300167103971,-0.6754447636125687,0.508930016710397,0.08991413272781983,ok,-0.5546529977786016
2025-26,2026-03-24,0022500274,2025-11-22T22:00:00-05:00,3,Final,SAC,DEN,SAC @ DEN,192,192,0,2,2,190,0.22974459731301414,0.26343771116177617,0.8721021614552701,-0.13684870430338641,0.8721021614552701,0.6680173304757203,ok,0.23048636156920213
2025-26,2026-03-24,0022500275,2025-11-23T13:00:00-05:00,3,Final,MIA,PHI,MIA @ PHI,212,212,1,0,1,211,0.3413689845781165,0.1705898288896991,2.001109836383274,0.6937019448414188,2.001109836383275,0.0207897153088867,ok,2.6712802809774177
2025-26,2026-03-24,0022500276,2025-11-23T18:00:00-05:00,3,Final,CHA,ATL,CHA @ ATL,187,187,0,2,2,185,0.19475314488727574,0.2023059107885578,0.9626666078522247,-0.038048128732866136,0.9626666078522248,0.9170590523864257,ok,0.4262770147145443
2025-26,2026-03-24,0022500277,2025-11-23T18:00:00-05:00,3,Final,ORL,BOS,ORL @ BOS,192,192,77,2,79,113,0.1409107091545733,0.28401085416498606,0.49614550672319097,-0.7008860349499234,0.49614550672319085,0.13478270604124878,ok,-0.5822917419008469
2025-26,2026-03-24,0022500278,2025-11-23T18:00:00-05:00,3,Final,LAC,CLE,LAC @ CLE,193,193,27,0,27,166,0.20908992309284147,0.25241520327933514,0.8283570893368583,-0.18831095025085068,0.8283570893368585,0.5932529134781536,ok,0.1359141913335106
2025-26,2026-03-24,0022500279,2025-11-23T18:00:00-05:00,3,Final,BKN,TOR,BKN @ TOR,188,188,0,1,1,187,0.2192334667916745,0.28672677033886695,0.7646075967464574,-0.26839252218658,0.7646075967464576,0.3891074497451592,ok,-0.0019053977936686766
2025-26,2026-03-24,0022500280,2025-11-23T19:00:00-05:00,3,Final,POR,OKC,POR @ OKC,193,193,155,0,155,38,0.38611470041548096,0.1995969730615427,1.9344717231579878,0.659834277919518,1.9344717231579887,0.3021198582572914,ok,2.5272158027873233
2025-26,2026-03-24,0022500281,2025-11-23T20:00:00-05:00,3,Final,SAS,PHX,SAS @ PHX,193,193,0,1,1,192,0.21619196875015315,0.2514878298472564,0.8596518125010639,-0.15122784090105001,0.8596518125010639,0.6427268638973586,ok,0.2035700378835596
2025-26,2026-03-24,0022500282,2025-11-23T20:00:00-05:00,3,Final,LAL,UTA,LAL @ UTA,204,204,0,1,1,203,0.12752905184821478,0.24164102325625234,0.5277624226618773,-0.6391090536167165,0.5277624226618775,0.09624618585183758,ok,-0.5139393490098885
2025-26,2026-03-24,0022500283,2025-11-24T19:00:00-05:00,3,Final,DET,IND,DET @ IND,201,201,40,2,42,159,0.2964556550940806,0.2543683802010364,1.1654579663548634,0.15311411393972815,1.1654579663548632,0.6310978573593962,ok,0.8646902564786768
2025-26,2026-03-24,0022500284,2025-11-24T19:00:00-05:00,3,Final,CLE,TOR,CLE @ TOR,201,201,0,0,0,201,0.0935172687302162,0.16267443391183758,0.5748737922819418,-0.5536047539601912,0.5748737922819417,0.2638629937909368,ok,-0.41208960338173845
2025-26,2026-03-24,0022500285,2025-11-24T19:30:00-05:00,3,Final,NYK,BKN,NYK @ BKN,186,186,30,0,30,156,0.15795661152757254,0.2805004434389668,0.5631242845501662,-0.5742549211194916,0.5631242845501663,0.133721041998887,ok,-0.43749078325377655
2025-26,2026-03-24,0022500286,2025-11-24T19:30:00-05:00,3,Final,DAL,MIA,DAL @ MIA,202,202,0,1,1,201,0.08133131119901131,0.20785094338913898,0.3912963293447394,-0.9382901304774423,0.39129632934473946,0.05422605835610748,ok,-0.8089644566072349
2025-26,2026-03-24,0022500287,2025-11-24T20:00:00-05:00,3,Final,DEN,MEM,DEN @ MEM,195,195,3,0,3,192,0.14296148431079286,0.16079894648708437,0.8890697820727063,-0.11757955152888835,0.8890697820727061,0.7864799019302087,ok,0.2671685437629633
2025-26,2026-03-24,0022500288,2025-11-24T20:00:00-05:00,3,Final,POR,MIL,POR @ MIL,197,197,56,0,56,141,0.20476780145573611,0.3208043325178338,0.6382950000974593,-0.4489547199053413,0.6382950000974593,0.2276936303891497,ok,-0.2749797308491967
2025-26,2026-03-24,0022500289,2025-11-24T20:00:00-05:00,3,Final,CHI,NOP,CHI @ NOP,218,218,60,1,61,157,0.09340081202363647,0.2126276161669084,0.43926943125919593,-0.822642315536069,0.439269431259196,0.10585313413620873,ok,-0.7052517378647135
2025-26,2026-03-24,0022500290,2025-11-24T21:30:00-05:00,3,Final,HOU,PHX,HOU @ PHX,189,189,24,0,24,165,0.15398955767598504,0.22998993500457973,0.6695491160207454,-0.40115075430019637,0.6695491160207453,0.3278847876435169,ok,-0.20741167281371806
2025-26,2026-03-24,0022500291,2025-11-24T22:00:00-05:00,3,Final,UTA,GSW,UTA @ GSW,211,211,88,0,88,123,0.16452206643590878,0.14186243823642927,1.1597295836810217,0.14818686042580106,1.159729583681022,0.7995284096751911,ok,0.8523061054150025
2025-26,2026-03-24,0022500292,2025-11-24T22:00:00-05:00,3,Final,MIN,SAC,MIN @ SAC,219,219,0,2,2,217,0.34469540775409385,0.22841764901567133,1.5090576811358605,0.411485403797286,1.5090576811358605,0.1261062883841327,ok,1.6075161142403038
2025-26,2026-03-24,0022500293,2025-11-29T17:00:00-05:00,3,Final,BOS,MIN,BOS @ MIN,191,191,0,1,1,190,0.16108046486374955,0.23826905291193168,0.6760444249689768,-0.39149648768873824,0.6760444249689769,0.290348546779454,ok,-0.19336950911759274
2025-26,2026-03-24,0022500294,2025-11-29T18:00:00-05:00,3,Final,TOR,CHA,TOR @ CHA,199,199,9,2,11,188,0.18518843186266734,0.2801328967093653,0.6610734906111303,-0.41389026435578385,0.6610734906111302,0.2184538094548203,ok,-0.22573506903357946
2025-26,2026-03-24,0022500295,2025-11-29T19:30:00-05:00,3,Final,CHI,IND,CHI @ IND,197,197,0,1,1,196,0.09255968253972,0.1549505284861213,0.59734989899057,-0.5152522418148087,0.59734989899057,0.3063766588386604,ok,-0.36349866303238404
2025-26,2026-03-24,0022500296,2025-11-29T20:00:00-05:00,3,Final,DET,MIA,DET @ MIA,222,222,55,2,57,165,0.18783387801942034,0.2670259685685406,0.7034292545640813,-0.35178796958236536,0.7034292545640815,0.3193000551094063,ok,-0.13416643455565605
2025-26,2026-03-24,0022500297,2025-11-29T20:00:00-05:00,3,Final,BKN,MIL,BKN @ MIL,184,184,105,0,105,79,0.12813015353692453,0.14197627753647463,0.9024757921548342,-0.1026134122319834,0.9024757921548342,0.895689808445786,ok,0.2961509046615016
2025-26,2026-03-24,0022500298,2025-11-29T20:30:00-05:00,3,Final,NOP,GSW,NOP @ GSW,189,189,0,2,2,187,0.1715787760498244,0.2904461666865134,0.5907420917522872,-0.5263757497972973,0.5907420917522872,0.12035422982392316,ok,-0.3777840360072407
2025-26,2026-03-24,0022500299,2025-11-29T21:00:00-05:00,3,Final,DEN,PHX,DEN @ PHX,183,183,34,0,34,149,0.2114393409006178,0.2887323551964036,0.7323022068544794,-0.31156199932620926,0.7323022068544794,0.3829137188101428,ok,-0.07174619778422647
2025-26,2026-03-24,0022500300,2025-11-29T22:00:00-05:00,3,Final,DAL,LAC,DAL @ LAC,207,207,0,4,4,203,0.15706999264914925,0.2578298126874936,0.609200274444322,-0.49560820746168815,0.609200274444322,0.1551791882582124,ok,-0.33787941792666165
2025-26,2026-03-24,0022500301,2025-11-30T15:00:00-05:00,3,Final,HOU,UTA,HOU @ UTA,202,202,123,0,123,79,0.073990242968501,0.26938924822805155,0.2746592280693569,-1.2922241203792653,0.2746592280693569,0.08749110703449892,ok,-1.061121402828622
2025-26,2026-03-24,0022500302,2025-11-30T18:00:00-05:00,3,Final,BOS,CLE,BOS @ CLE,194,194,17,2,19,175,0.22339553027047349,0.20546669642020302,1.0872590748897035,0.08365991910571086,1.0872590748897035,0.8116860852649909,ok,0.6956326114057177
2025-26,2026-03-24,0022500303,2025-11-30T18:00:00-05:00,3,Final,TOR,NYK,TOR @ NYK,192,192,87,0,87,105,0.19571351997137856,0.22866998111810607,0.855877623352294,-0.15562787643412052,0.8558776233522939,0.7485843194579482,ok,0.19541064434746028
2025-26,2026-03-24,0022500304,2025-11-30T18:00:00-05:00,3,Final,ATL,PHI,ATL @ PHI,255,255,0,2,2,253,0.203757805626493,0.2867881430818232,0.710481972639849,-0.3418117045468212,0.710481972639849,0.21652641060612232,ok,-0.11891921190437343
2025-26,2026-03-24,0022500305,2025-11-30T18:00:00-05:00,3,Final,OKC,POR,OKC @ POR,213,213,0,2,2,211,0.2759586494495591,0.30729182635684826,0.8980344603409564,-0.10754683687172675,0.8980344603409562,0.6940794959089074,ok,0.286549219990865
2025-26,2026-03-24,0022500306,2025-11-30T19:00:00-05:00,3,Final,SAS,MIN,SAS @ MIN,188,188,1,0,1,187,0.24183017071418728,0.1703997992436681,1.4191928147073416,0.35008826964276096,1.4191928147073414,0.3106311161756612,ok,1.4132378782122383
2025-26,2026-03-24,0022500307,2025-11-30T21:00:00-05:00,3,Final,MEM,SAC,MEM @ SAC,203,203,0,1,1,202,0.2115799953891859,0.26738099034299084,0.791305302287105,-0.2340714156601267,0.7913053022871049,0.4451304138292954,ok,0.05581218800566547
2025-26,2026-03-24,0022500308,2025-11-30T21:30:00-05:00,3,Final,NOP,LAL,NOP @ LAL,196,196,134,0,134,62,0.08622427432229028,0.2834709938432289,0.30417318242435715,-1.1901580607539208,0.3041731824243573,0.1285649002014265,ok,-0.997315388106915
2025-26,2026-03-24,0022500309,2025-12-01T19:00:00-05:00,3,Final,ATL,DET,ATL @ DET,199,199,0,2,2,197,0.0367959941363247,0.17525871680246788,0.20995243379418924,-1.5608742796629242,0.20995243379418924,0.034973154919431974,ok,-1.2010105758772454
2025-26,2026-03-24,0022500310,2025-12-01T19:00:00-05:00,3,Final,CLE,IND,CLE @ IND,196,196,66,0,66,130,0.24772715895859918,0.24533767906191528,1.0097395553174726,0.009692431577704346,1.0097395553174726,0.9796645444231553,ok,0.5280436957507262
2025-26,2026-03-24,0022500311,2025-12-01T19:00:00-05:00,3,Final,MIL,WAS,MIL @ WAS,203,203,4,1,5,198,0.09543463523408513,0.2072082672779918,0.46057349201250486,-0.7752828442449333,0.46057349201250486,0.08957299859301725,ok,-0.6591946355968343
2025-26,2026-03-24,0022500312,2025-12-01T19:30:00-05:00,3,Final,CHA,BKN,CHA @ BKN,198,198,3,0,3,195,0.17837205195149258,0.21000344484624017,0.8493767903764274,-0.16325238620383375,0.8493767903764272,0.6515854376515029,ok,0.18135653829402235
2025-26,2026-03-24,0022500313,2025-12-01T19:30:00-05:00,3,Final,LAC,MIA,LAC @ MIA,210,210,118,0,118,92,0.18719950299663887,0.2668951607092882,0.7013971422304779,-0.35468101566349014,0.7013971422304779,0.47482538212197367,ok,-0.1385596442189385
2025-26,2026-03-24,0022500314,2025-12-01T19:30:00-05:00,3,Final,CHI,ORL,CHI @ ORL,213,213,1,0,1,212,0.1564764280376654,0.2364919968012266,0.6616563357498524,-0.41300898812714115,0.6616563357498524,0.23436398556041826,ok,-0.22447502014096213
2025-26,2026-03-24,0022500315,2025-12-01T21:00:00-05:00,3,Final,DAL,DEN,DAL @ DEN,201,201,12,0,12,189,0.11226631576970676,0.17305463986224126,0.6487333472195571,-0.43273351385722464,0.6487333472195571,0.381436917842636,ok,-0.25241314007211163
2025-26,2026-03-24,0022500316,2025-12-01T21:00:00-05:00,3,Final,HOU,UTA,HOU @ UTA,213,213,21,3,24,189,0.2841955193954372,0.3589239703090412,0.7917986618467938,-0.23344813432568765,0.7917986618467938,0.4115439714526956,ok,0.05687877864106309
2025-26,2026-03-24,0022500317,2025-12-01T22:00:00-05:00,3,Final,PHX,LAL,PHX @ LAL,201,201,70,0,70,131,0.06576199497272506,0.14912419756713224,0.44098808942874973,-0.8187374119980897,0.4409880894287496,0.2773014359525421,ok,-0.7015361826006135
2025-26,2026-03-24,0022500318,2025-12-02T19:00:00-05:00,3,Final,WAS,PHI,WAS @ PHI,204,204,83,0,83,121,0.12484596895721427,0.301614546407796,0.413925556456475,-0.8820691366480602,0.413925556456475,0.059462852392880294,ok,-0.7600424863126096
2025-26,2026-03-24,0022500319,2025-12-02T19:30:00-05:00,3,Final,POR,TOR,POR @ TOR,204,204,6,2,8,196,0.22846085835003968,0.24673283766916007,0.9259442744154672,-0.07694122496376542,0.9259442744154672,0.8075139971573624,ok,0.34688725488440464
2025-26,2026-03-24,0022500320,2025-12-02T20:00:00-05:00,3,Final,NYK,BOS,NYK @ BOS,180,180,12,0,12,168,0.26040530813373686,0.2533847509064608,1.027707102349927,0.02733020654252208,1.0277071023499271,0.9315588590234664,ok,0.566887611976798
2025-26,2026-03-24,0022500321,2025-12-02T20:00:00-05:00,3,Final,MIN,NOP,MIN @ NOP,223,223,1,0,1,222,0.24194368771715896,0.2958515476871222,0.8177874667501368,-0.20115279673746414,0.8177874667501369,0.4625286271877769,ok,0.11306379703326408
2025-26,2026-03-24,0022500322,2025-12-02T20:00:00-05:00,3,Final,MEM,SAS,MEM @ SAS,199,199,0,1,1,198,0.3304074163247659,0.2837911255552644,1.164262679737755,0.15208799372742582,1.1642626797377549,0.5772758750035286,ok,0.8621061745704878
2025-26,2026-03-24,0022500323,2025-12-02T23:00:00-05:00,3,Final,OKC,GSW,OKC @ GSW,201,201,24,0,24,177,0.21001943934525188,0.1700346932765129,1.2351563983693328,0.21119760041771593,1.2351563983693328,0.589621690620622,ok,1.0153708167893516
2025-26,2026-03-24,0022500324,2025-12-03T19:00:00-05:00,3,Final,POR,CLE,POR @ CLE,202,202,12,0,12,190,0.22821522830434346,0.37472390649706305,0.6090223344374003,-0.4959003379916749,0.6090223344374002,0.08174909808102493,ok,-0.3382641052025402
2025-26,2026-03-24,0022500325,2025-12-03T19:00:00-05:00,3,Final,DEN,IND,DEN @ IND,200,200,102,0,102,98,0.13388422792222768,0.16922012988612647,0.7911838149061968,-0.2342249552703861,0.7911838149061968,0.7292764288612654,ok,0.05554954527329915
2025-26,2026-03-24,0022500326,2025-12-03T19:00:00-05:00,3,Final,SAS,ORL,SAS @ ORL,210,210,1,1,2,208,0.22969439664325975,0.2385388797725268,0.9629222576307005,-0.037782599798252436,0.9629222576307006,0.902217377247964,ok,0.4268297022105275
2025-26,2026-03-24,0022500327,2025-12-03T19:30:00-05:00,3,Final,LAC,ATL,LAC @ ATL,193,193,90,0,90,103,0.19409160576090773,0.2390394593158135,0.8119647120874647,-0.20829839778514964,0.8119647120874649,0.6564812142714973,ok,0.10047562381667167
2025-26,2026-03-24,0022500328,2025-12-03T19:30:00-05:00,3,Final,CHA,NYK,CHA @ NYK,185,185,66,0,66,119,0.20674532060456519,0.24607278552906986,0.8401795434633355,-0.1741396677661345,0.8401795434633357,0.68906401542173,ok,0.161473073514031
2025-26,2026-03-24,0022500329,2025-12-03T20:00:00-05:00,3,Final,BKN,CHI,BKN @ CHI,199,199,26,0,26,173,0.24390699155435602,0.23391618454024668,1.0427110549607583,0.04182410500210777,1.042711054960758,0.9037145614924572,ok,0.5993245538265881
2025-26,2026-03-24,0022500330,2025-12-03T20:00:00-05:00,3,Final,SAC,HOU,SAC @ HOU,200,200,50,0,50,150,0.06722199867312781,0.16133356056559575,0.41666469417438023,-0.8754734713465929,0.4166646941743801,0.1698810030661635,ok,-0.7541207633387502
2025-26,2026-03-24,0022500331,2025-12-03T20:00:00-05:00,3,Final,DET,MIL,DET @ MIL,193,193,20,2,22,171,0.1803495596685999,0.21470407158864233,0.8399913347434639,-0.17436370297957618,0.8399913347434641,0.6536776541430868,ok,0.16106618637832446
2025-26,2026-03-24,0022500332,2025-12-03T20:30:00-05:00,3,Final,MIA,DAL,MIA @ DAL,202,202,12,0,12,190,0.13932172806650833,0.16457185689426712,0.8465707970714501,-0.16656144585424307,0.8465707970714502,0.7011681823989928,ok,0.17529028068676067
2025-26,2026-03-24,0022500333,2025-12-04T19:00:00-05:00,3,Final,GSW,PHI,GSW @ PHI,192,192,114,1,115,77,0.20340289806300635,0.30526790667363984,0.6663094731424329,-0.40600104198142106,0.6663094731424329,0.4181884372396435,ok,-0.21441543444797215
2025-26,2026-03-24,0022500334,2025-12-04T19:00:00-05:00,3,Final,BOS,WAS,BOS @ WAS,194,194,79,0,79,115,0.1473619777816074,0.3111206839727238,0.47364892587638674,-0.7472888944212419,0.47364892587638685,0.10304699960282372,ok,-0.6309269451485632
2025-26,2026-03-24,0022500335,2025-12-04T19:30:00-05:00,3,Final,UTA,BKN,UTA @ BKN,199,199,2,0,2,197,0.23174363970405049,0.2981090688638156,0.777378697626664,-0.25182766301475495,0.7773786976266641,0.4004970919045343,ok,0.025704357272473805
2025-26,2026-03-24,0022500336,2025-12-04T19:30:00-05:00,3,Final,LAL,TOR,LAL @ TOR,186,186,0,0,0,186,0.1140569331445717,0.24874196411636468,0.4585351472549055,-0.7797183331791135,0.4585351472549056,0.06417885928180511,ok,-0.6636013190946443
2025-26,2026-03-24,0022500337,2025-12-04T20:00:00-05:00,3,Final,MIN,NOP,MIN @ NOP,221,221,0,0,0,221,0.10009613922455238,0.2383044908413219,0.42003463246188955,-0.8674181128616228,0.4200346324618896,0.0377590332928811,ok,-0.7468353169564144
2025-26,2026-03-24,0022500338,2025-12-05T19:00:00-05:00,3,Final,LAL,BOS,LAL @ BOS,191,191,152,0,152,39,1.7482905631992666e-10,0.1288950726871922,1.3563672580736187e-09,-20.418455844811216,1.3563672580736191e-09,0.9989975459707624,ok,-1.65490529407912
2025-26,2026-03-24,0022500339,2025-12-05T19:00:00-05:00,3,Final,MIA,ORL,MIA @ ORL,202,202,0,0,0,202,0.2072669573611717,0.2379991529137491,0.8708726683421654,-0.138259503009154,0.8708726683421653,0.6699718367180889,ok,0.2278283288728242
2025-26,2026-03-24,0022500340,2025-12-05T19:30:00-05:00,3,Final,DEN,ATL,DEN @ ATL,211,211,77,1,78,133,0.29488312307903636,0.19877562853338676,1.4834973746769322,0.3944023910652944,1.4834973746769322,0.2882778110582972,ok,1.5522574636849469
2025-26,2026-03-24,0022500341,2025-12-05T19:30:00-05:00,3,Final,SAS,CLE,SAS @ CLE,207,207,56,0,56,151,0.20941533371763127,0.24740671012145388,0.8464416086969818,-0.16671405947276027,0.8464416086969816,0.6565372073405119,ok,0.17501098922943684
2025-26,2026-03-24,0022500342,2025-12-05T19:30:00-05:00,3,Final,POR,DET,POR @ DET,197,197,0,3,3,194,0.39334557819230026,0.4344631461813107,0.9053600556217231,-0.09942256288842419,0.9053600556217228,0.6623466370031013,ok,0.3023863739929236
2025-26,2026-03-24,0022500343,2025-12-05T19:30:00-05:00,3,Final,UTA,NYK,UTA @ NYK,205,205,186,0,186,19,6.627727341821885e-11,0.8094824993480736,8.187610414258003e-11,-23.225813936353163,8.187610414258002e-11,0.9989887291639072,ok,-1.6549052968344338
2025-26,2026-03-24,0022500344,2025-12-05T19:30:00-05:00,3,Final,CHA,TOR,CHA @ TOR,204,204,39,0,39,165,0.15767165077309012,0.24092064603997318,0.6544547068287766,-0.4239528987330237,0.6544547068287767,0.28760764875537415,ok,-0.2400441721234914
