game_id,possession_number,period,period_bucket,offense_team,defense_team,seconds_left_in_game,score_difference,L_t,F_t,N_t,M_t,score_margin_excluded_t,intentional_foul_excluded_t,controlled_excluded_t
0022400003,120,3,3,CHA,ORL,1072.0,-6,1,0,0,0,0,0,0
0022400003,121,3,3,ORL,CHA,1044.999,8,1,0,1,0,0,0,0
0022400003,122,3,3,CHA,ORL,1037.0,-8,0,0,1,0,0,0,0
0022400003,123,3,3,ORL,CHA,1025.991,10,0,1,0,1,0,0,0
0022400003,124,3,3,CHA,ORL,1009.0,-8,1,0,0,0,0,0,0
0022400003,125,3,3,ORL,CHA,986.0,11,1,0,0,0,0,0,0
0022400003,126,3,3,CHA,ORL,973.0,-11,0,0,1,0,0,0,0
0022400003,127,3,3,ORL,CHA,956.0,11,0,0,1,0,0,0,0
0022400003,128,3,3,CHA,ORL,941.999,-11,0,1,0,1,0,0,0
0022400003,129,3,3,ORL,CHA,924.0,14,1,0,0,0,0,0,0
0022400003,130,3,3,CHA,ORL,912.0,-14,1,0,1,0,0,0,0
0022400003,131,3,3,ORL,CHA,903.0,14,0,0,1,0,0,0,0
0022400003,132,3,3,CHA,ORL,892.0,-14,0,1,0,1,0,0,0
0022400003,133,3,3,ORL,CHA,880.0,16,1,0,0,0,1,0,1
0022400003,134,3,3,CHA,ORL,865.0,-16,1,0,0,0,1,0,1
0022400003,135,3,3,ORL,CHA,857.0,16,0,0,1,0,1,0,1
0022400003,136,3,3,CHA,ORL,849.0,-16,0,0,1,0,1,0,1
0022400003,137,3,3,ORL,CHA,833.993,19,0,1,0,1,1,0,1
0022400003,138,3,3,CHA,ORL,819.0,-19,1,0,0,0,1,0,1
0022400003,139,3,3,ORL,CHA,814.0,19,1,0,0,0,1,0,1
0022400003,140,3,3,CHA,ORL,793.0,-19,0,0,0,0,1,0,1
0022400003,141,3,3,ORL,CHA,788.0,21,0,0,1,0,1,0,1
0022400003,142,3,3,CHA,ORL,777.5,-21,0,0,1,0,1,0,1
0022400003,143,3,3,ORL,CHA,757.297,23,0,1,0,1,1,0,1
0022400003,144,3,3,CHA,ORL,736.7,-21,1,0,0,0,1,0,1
0022400003,145,3,3,ORL,CHA,722.5,23,1,0,1,0,1,0,1
0022400003,146,4,4,CHA,ORL,719.988,-23,0,0,1,0,1,0,1
0022400003,147,4,4,ORL,CHA,710.998,25,0,1,0,1,1,0,1
0022400003,148,4,4,CHA,ORL,696.0,-25,1,0,0,0,1,0,1
0022400003,149,4,4,ORL,CHA,684.0,25,1,0,0,0,1,0,1
0022400003,150,4,4,CHA,ORL,658.0,-25,0,0,1,0,1,0,1
0022400003,151,4,4,ORL,CHA,646.0,25,0,0,1,0,1,0,1
0022400003,152,4,4,CHA,ORL,641.995,-25,0,1,0,1,1,0,1
0022400003,153,4,4,ORL,CHA,628.0,25,1,0,1,0,1,0,1
0022400003,154,4,4,CHA,ORL,621.0,-25,1,0,1,0,1,0,1
0022400003,155,4,4,ORL,CHA,612.998,26,0,1,0,1,1,0,1
0022400003,156,4,4,CHA,ORL,603.0,-26,1,0,0,0,1,0,1
0022400003,157,4,4,ORL,CHA,580.0,29,1,0,0,0,1,0,1
0022400003,158,4,4,CHA,ORL,556.999,-29,0,0,0,0,1,0,1
0022400003,159,4,4,ORL,CHA,550.999,29,0,0,0,0,1,0,1
0022400003,160,4,4,CHA,ORL,542.0,-29,0,0,0,0,1,0,1
0022400003,161,4,4,ORL,CHA,526.0,29,0,0,0,0,1,0,1
0022400003,162,4,4,CHA,ORL,514.0,-27,0,0,0,0,1,0,1
0022400003,163,4,4,ORL,CHA,499.0,30,0,0,0,0,1,0,1
0022400003,164,4,4,CHA,ORL,478.0,-28,0,0,0,0,1,0,1
0022400003,165,4,4,ORL,CHA,455.0,28,0,0,1,0,1,0,1
0022400003,166,4,4,CHA,ORL,442.0,-28,0,0,1,0,1,0,1
0022400003,167,4,4,ORL,CHA,433.0,30,0,1,0,1,1,0,1
0022400003,168,4,4,CHA,ORL,421.0,-30,1,0,1,0,1,0,1
0022400003,169,4,4,ORL,CHA,411.0,30,1,0,1,0,1,0,1
0022400003,170,4,4,CHA,ORL,389.0,-28,0,1,0,1,1,0,1
