game_id,possession_number,period,period_bucket,offense_team,defense_team,seconds_left_in_game,score_difference,L_t,F_t,N_t,M_t,score_margin_excluded_t,intentional_foul_excluded_t,controlled_excluded_t
0022500003,67,2,2,CLE,NYK,1845.0,-11,0,0,0,0,0,0,0
0022500003,68,2,2,NYK,CLE,1840.0,11,0,0,0,0,0,0,0
0022500003,69,2,2,CLE,NYK,1834.0,-9,0,0,0,0,0,0,0
0022500003,70,2,2,NYK,CLE,1817.0,9,0,0,0,0,0,0,0
0022500003,71,2,2,CLE,NYK,1799.0,-6,0,0,0,0,0,0,0
0022500003,72,2,2,NYK,CLE,1779.0,6,0,0,0,0,0,0,0
0022500003,73,2,2,CLE,NYK,1770.0,-6,0,0,0,0,0,0,0
0022500003,74,2,2,NYK,CLE,1766.0,6,0,0,0,0,0,0,0
0022500003,75,2,2,CLE,NYK,1758.0,-3,0,0,0,0,0,0,0
0022500003,76,2,2,NYK,CLE,1737.0,3,0,0,0,0,0,0,0
0022500003,77,2,2,CLE,NYK,1724.0,-1,0,0,0,0,0,0,0
0022500003,78,2,2,NYK,CLE,1710.0,4,0,0,0,0,0,0,0
0022500003,79,2,2,CLE,NYK,1693.0,-4,0,0,0,0,0,0,0
0022500003,80,2,2,NYK,CLE,1677.0,4,0,0,1,0,0,0,0
0022500003,81,2,2,CLE,NYK,1660.999,-4,0,0,1,0,0,0,0
0022500003,82,2,2,NYK,CLE,1655.993,7,0,1,0,1,0,0,0
0022500003,83,2,2,CLE,NYK,1644.0,-7,1,0,0,0,0,0,0
0022500003,84,2,2,NYK,CLE,1635.0,10,1,0,1,0,0,0,0
0022500003,85,2,2,CLE,NYK,1617.0,-7,0,0,1,0,0,0,0
0022500003,86,2,2,NYK,CLE,1597.995,8,0,1,0,1,0,0,0
0022500003,87,2,2,CLE,NYK,1576.0,-8,1,0,0,0,0,0,0
0022500003,88,2,2,NYK,CLE,1568.0,11,1,0,1,0,0,0,0
0022500003,89,2,2,CLE,NYK,1559.0,-11,0,0,1,0,0,0,0
0022500003,90,2,2,NYK,CLE,1550.995,14,0,1,0,1,0,0,0
0022500003,91,2,2,CLE,NYK,1542.0,-14,1,0,1,0,0,0,0
0022500003,92,2,2,NYK,CLE,1536.0,14,1,0,1,0,0,0,0
0022500003,93,2,2,CLE,NYK,1526.997,-14,0,1,0,1,0,0,0
0022500003,94,2,2,NYK,CLE,1512.0,14,1,0,0,0,0,0,0
0022500003,95,2,2,CLE,NYK,1502.0,-14,1,0,0,0,0,0,0
0022500003,96,2,2,NYK,CLE,1499.2,16,0,0,0,0,1,0,1
0022500003,97,2,2,CLE,NYK,1487.8,-17,0,0,1,0,1,0,1
0022500003,98,2,2,NYK,CLE,1481.5,17,0,0,1,0,1,0,1
0022500003,99,2,2,CLE,NYK,1478.398,-15,0,1,0,1,1,0,1
0022500003,100,2,2,NYK,CLE,1469.9,17,1,0,0,0,1,0,1
0022500003,101,2,2,CLE,NYK,1449.7,-15,1,0,1,0,1,0,1
0022500003,102,3,3,NYK,CLE,1427.0,15,0,0,1,0,1,0,1
0022500003,103,3,3,CLE,NYK,1421.998,-12,0,1,1,2,0,0,0
0022500003,104,3,3,NYK,CLE,1407.998,14,1,1,1,2,0,0,0
0022500003,105,3,3,CLE,NYK,1395.0,-12,1,1,1,2,0,0,0
0022500003,106,3,3,NYK,CLE,1367.0,12,1,1,1,2,0,0,0
0022500003,107,3,3,CLE,NYK,1353.0,-9,1,0,1,0,0,0,0
0022500003,108,3,3,NYK,CLE,1338.0,9,1,1,0,1,0,0,0
0022500003,109,3,3,CLE,NYK,1327.0,-7,1,0,0,0,0,0,0
0022500003,110,3,3,NYK,CLE,1311.0,10,1,0,0,0,0,0,0
0022500003,111,3,3,CLE,NYK,1303.0,-10,0,0,0,0,0,0,0
0022500003,112,3,3,NYK,CLE,1294.0,12,0,0,0,0,0,0,0
0022500003,113,3,3,CLE,NYK,1278.999,-12,0,0,0,0,0,0,0
0022500003,114,3,3,NYK,CLE,1263.0,15,0,0,0,0,1,0,1
0022500003,115,3,3,CLE,NYK,1244.0,-12,0,0,0,0,0,0,0
0022500003,116,3,3,NYK,CLE,1213.0,14,0,0,0,0,0,0,0
0022500003,117,3,3,CLE,NYK,1193.0,-12,0,0,1,0,0,0,0
0022500003,118,3,3,NYK,CLE,1187.999,12,0,0,1,0,0,0,0
0022500003,119,3,3,CLE,NYK,1173.0,-9,0,1,1,2,0,0,0
0022500003,120,3,3,NYK,CLE,1161.998,11,1,1,1,2,0,0,0
0022500003,121,3,3,CLE,NYK,1152.0,-11,1,1,0,1,0,0,0
0022500003,122,3,3,NYK,CLE,1142.999,11,1,0,0,0,0,0,0
0022500003,123,3,3,CLE,NYK,1137.0,-11,1,0,0,0,0,0,0
0022500003,124,3,3,NYK,CLE,1125.0,11,0,0,0,0,0,0,0
0022500003,125,3,3,CLE,NYK,1123.0,-9,0,0,0,0,0,0,0
0022500003,126,3,3,NYK,CLE,1093.0,9,0,0,0,0,0,0,0
0022500003,127,3,3,CLE,NYK,1083.0,-9,0,0,0,0,0,0,0
0022500003,128,3,3,NYK,CLE,1072.0,9,0,0,0,0,0,0,0
0022500003,129,3,3,CLE,NYK,1047.999,-9,0,0,0,0,0,0,0
0022500003,130,3,3,NYK,CLE,1044.0,9,0,0,0,0,0,0,0
0022500003,131,3,3,CLE,NYK,1038.999,-7,0,0,0,0,0,0,0
0022500003,132,3,3,NYK,CLE,1026.0,7,0,0,0,0,0,0,0
0022500003,133,3,3,CLE,NYK,1018.0,-4,0,0,1,0,0,0,0
0022500003,134,3,3,NYK,CLE,1002.0,4,0,0,1,0,0,0,0
0022500003,135,3,3,CLE,NYK,989.997,-3,0,1,0,1,0,0,0
0022500003,136,3,3,NYK,CLE,977.0,3,1,0,0,0,0,0,0
0022500003,137,3,3,CLE,NYK,966.0,-1,1,0,0,0,0,0,0
0022500003,138,3,3,NYK,CLE,953.0,4,0,0,0,0,0,0,0
0022500003,139,3,3,CLE,NYK,934.0,-4,0,0,1,0,0,0,0
0022500003,140,3,3,NYK,CLE,930.0,4,0,0,1,0,0,0,0
0022500003,141,3,3,CLE,NYK,926.991,-3,0,1,0,1,0,0,0
0022500003,142,3,3,NYK,CLE,913.0,6,1,0,0,0,0,0,0
0022500003,143,3,3,CLE,NYK,890.0,-4,1,0,0,0,0,0,0
0022500003,144,3,3,NYK,CLE,869.0,4,0,0,0,0,0,0,0
